Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	0	1	internal://	InInterests	0	0	0	0
1	0	1	internal://	OutInterests	0	0	0	0
1	0	1	internal://	InData	0	0	0	0
1	0	1	internal://	OutData	0	0	0	0
1	0	1	internal://	InNacks	0	0	0	0
1	0	1	internal://	OutNacks	0	0	0	0
1	0	1	internal://	InSatisfiedInterests	0	0	0	0
1	0	1	internal://	InTimedOutInterests	0	0	0	0
1	0	1	internal://	OutSatisfiedInterests	0.8	0	1	0
1	0	1	internal://	OutTimedOutInterests	0	0	0	0
1	0	2	internal://	InInterests	0	0	0	0
1	0	2	internal://	OutInterests	0	0	0	0
1	0	2	internal://	InData	0	0	0	0
1	0	2	internal://	OutData	0	0	0	0
1	0	2	internal://	InNacks	0	0	0	0
1	0	2	internal://	OutNacks	0	0	0	0
1	0	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	0	2	internal://	InTimedOutInterests	0	0	0	0
1	0	2	internal://	OutSatisfiedInterests	0	0	0	0
1	0	2	internal://	OutTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutInterests	39.2	1.57656	49	1.9707
1	0	257	netdev://[00:00:00:00:00:01]	InData	31.2	32.3883	39	40.4854
1	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	31.2	0	39	0
1	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	0	258	appFace://	InInterests	39.2	1.57656	49	1.9707
1	0	258	appFace://	OutInterests	0	0	0	0
1	0	258	appFace://	InData	0	0	0	0
1	0	258	appFace://	OutData	31.2	32.3883	39	40.4854
1	0	258	appFace://	InNacks	0	0	0	0
1	0	258	appFace://	OutNacks	0	0	0	0
1	0	258	appFace://	InSatisfiedInterests	31.2	0	39	0
1	0	258	appFace://	InTimedOutInterests	0	0	0	0
1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	32	0	40	0
1	0	-1	all	TimedOutInterests	0	0	0	0
1	1	1	internal://	InInterests	0	0	0	0
1	1	1	internal://	OutInterests	0	0	0	0
1	1	1	internal://	InData	0	0	0	0
1	1	1	internal://	OutData	0	0	0	0
1	1	1	internal://	InNacks	0	0	0	0
1	1	1	internal://	OutNacks	0	0	0	0
1	1	1	internal://	InSatisfiedInterests	0	0	0	0
1	1	1	internal://	InTimedOutInterests	0	0	0	0
1	1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	1	1	internal://	OutTimedOutInterests	0	0	0	0
1	1	2	internal://	InInterests	0	0	0	0
1	1	2	internal://	OutInterests	0	0	0	0
1	1	2	internal://	InData	0	0	0	0
1	1	2	internal://	OutData	0	0	0	0
1	1	2	internal://	InNacks	0	0	0	0
1	1	2	internal://	OutNacks	0	0	0	0
1	1	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	1	2	internal://	InTimedOutInterests	0	0	0	0
1	1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	1	2	internal://	OutTimedOutInterests	0	0	0	0
1	1	256	internal://	InInterests	0	0	0	0
1	1	256	internal://	OutInterests	0	0	0	0
1	1	256	internal://	InData	0	0	0	0
1	1	256	internal://	OutData	0	0	0	0
1	1	256	internal://	InNacks	0	0	0	0
1	1	256	internal://	OutNacks	0	0	0	0
1	1	256	internal://	InSatisfiedInterests	0.8	0	1	0
1	1	256	internal://	InTimedOutInterests	0	0	0	0
1	1	256	internal://	OutSatisfiedInterests	0	0	0	0
1	1	256	internal://	OutTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutInterests	79.2	3.2625	99	4.07812
1	1	257	netdev://[00:00:00:00:00:03]	InData	55.2	57.3563	69	71.6953
1	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	55.2	0	69	0
1	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1	1	258	appFace://	InInterests	79.2	3.2625	99	4.07812
1	1	258	appFace://	OutInterests	0	0	0	0
1	1	258	appFace://	InData	0	0	0	0
1	1	258	appFace://	OutData	55.2	57.3563	69	71.6953
1	1	258	appFace://	InNacks	0	0	0	0
1	1	258	appFace://	OutNacks	0	0	0	0
1	1	258	appFace://	InSatisfiedInterests	55.2	0	69	0
1	1	258	appFace://	InTimedOutInterests	0	0	0	0
1	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	1	-1	all	SatisfiedInterests	56.8	0	71	0
1	1	-1	all	TimedOutInterests	0	0	0	0
1	2	1	internal://	InInterests	0	0	0	0
1	2	1	internal://	OutInterests	0	0	0	0
1	2	1	internal://	InData	0	0	0	0
1	2	1	internal://	OutData	0	0	0	0
1	2	1	internal://	InNacks	0	0	0	0
1	2	1	internal://	OutNacks	0	0	0	0
1	2	1	internal://	InSatisfiedInterests	0	0	0	0
1	2	1	internal://	InTimedOutInterests	0	0	0	0
1	2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	2	1	internal://	OutTimedOutInterests	0	0	0	0
1	2	2	internal://	InInterests	0	0	0	0
1	2	2	internal://	OutInterests	0	0	0	0
1	2	2	internal://	InData	0	0	0	0
1	2	2	internal://	OutData	0	0	0	0
1	2	2	internal://	InNacks	0	0	0	0
1	2	2	internal://	OutNacks	0	0	0	0
1	2	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	2	2	internal://	InTimedOutInterests	0	0	0	0
1	2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	2	2	internal://	OutTimedOutInterests	0	0	0	0
1	2	256	internal://	InInterests	0	0	0	0
1	2	256	internal://	OutInterests	0	0	0	0
1	2	256	internal://	InData	0	0	0	0
1	2	256	internal://	OutData	0	0	0	0
1	2	256	internal://	InNacks	0	0	0	0
1	2	256	internal://	OutNacks	0	0	0	0
1	2	256	internal://	InSatisfiedInterests	0.8	0	1	0
1	2	256	internal://	InTimedOutInterests	0	0	0	0
1	2	256	internal://	OutSatisfiedInterests	0	0	0	0
1	2	256	internal://	OutTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InInterests	40	1.60859	50	2.01074
1	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutData	31.2	32.3883	39	40.4854
1	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	31.2	0	39	0
1	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InInterests	79.2	3.2625	99	4.07812
1	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutData	56	58.1875	70	72.7344
1	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	56	0	70	0
1	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	OutInterests	119.2	4.87109	149	6.08887
1	2	259	netdev://[00:00:00:00:00:07]	InData	87.2	90.5758	109	113.22
1	2	259	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	87.2	0	109	0
1	2	259	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1	2	-1	all	SatisfiedInterests	88.8	0	111	0
1	2	-1	all	TimedOutInterests	0	0	0	0
1	3	1	internal://	InInterests	0	0	0	0
1	3	1	internal://	OutInterests	0	0	0	0
1	3	1	internal://	InData	0	0	0	0
1	3	1	internal://	OutData	0	0	0	0
1	3	1	internal://	InNacks	0	0	0	0
1	3	1	internal://	OutNacks	0	0	0	0
1	3	1	internal://	InSatisfiedInterests	0	0	0	0
1	3	1	internal://	InTimedOutInterests	0	0	0	0
1	3	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	3	1	internal://	OutTimedOutInterests	0	0	0	0
1	3	2	internal://	InInterests	0	0	0	0
1	3	2	internal://	OutInterests	0	0	0	0
1	3	2	internal://	InData	0	0	0	0
1	3	2	internal://	OutData	0	0	0	0
1	3	2	internal://	InNacks	0	0	0	0
1	3	2	internal://	OutNacks	0	0	0	0
1	3	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	3	2	internal://	InTimedOutInterests	0	0	0	0
1	3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	3	2	internal://	OutTimedOutInterests	0	0	0	0
1	3	256	internal://	InInterests	0	0	0	0
1	3	256	internal://	OutInterests	0	0	0	0
1	3	256	internal://	InData	0	0	0	0
1	3	256	internal://	OutData	0	0	0	0
1	3	256	internal://	InNacks	0	0	0	0
1	3	256	internal://	OutNacks	0	0	0	0
1	3	256	internal://	InSatisfiedInterests	0.8	0	1	0
1	3	256	internal://	InTimedOutInterests	0	0	0	0
1	3	256	internal://	OutSatisfiedInterests	0	0	0	0
1	3	256	internal://	OutTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	OutInterests	117.6	4.80625	147	6.00781
1	3	257	netdev://[00:00:00:00:00:05]	InData	115.2	119.663	144	149.578
1	3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	115.2	0	144	0
1	3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	InInterests	117.6	4.80625	147	6.00781
1	3	258	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	OutData	115.2	119.663	144	149.578
1	3	258	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	115.2	0	144	0
1	3	258	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
1	3	258	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	3	-1	all	SatisfiedInterests	116.8	0	146	0
1	3	-1	all	TimedOutInterests	0	0	0	0
1	4	1	internal://	InInterests	0	0	0	0
1	4	1	internal://	OutInterests	0	0	0	0
1	4	1	internal://	InData	0	0	0	0
1	4	1	internal://	OutData	0	0	0	0
1	4	1	internal://	InNacks	0	0	0	0
1	4	1	internal://	OutNacks	0	0	0	0
1	4	1	internal://	InSatisfiedInterests	0	0	0	0
1	4	1	internal://	InTimedOutInterests	0	0	0	0
1	4	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	4	1	internal://	OutTimedOutInterests	0	0	0	0
1	4	2	internal://	InInterests	0	0	0	0
1	4	2	internal://	OutInterests	0	0	0	0
1	4	2	internal://	InData	0	0	0	0
1	4	2	internal://	OutData	0	0	0	0
1	4	2	internal://	InNacks	0	0	0	0
1	4	2	internal://	OutNacks	0	0	0	0
1	4	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	4	2	internal://	InTimedOutInterests	0	0	0	0
1	4	2	internal://	OutSatisfiedInterests	0	0	0	0
1	4	2	internal://	OutTimedOutInterests	0	0	0	0
1	4	256	internal://	InInterests	0	0	0	0
1	4	256	internal://	OutInterests	0	0	0	0
1	4	256	internal://	InData	0	0	0	0
1	4	256	internal://	OutData	0	0	0	0
1	4	256	internal://	InNacks	0	0	0	0
1	4	256	internal://	OutNacks	0	0	0	0
1	4	256	internal://	InSatisfiedInterests	0.8	0	1	0
1	4	256	internal://	InTimedOutInterests	0	0	0	0
1	4	256	internal://	OutSatisfiedInterests	0	0	0	0
1	4	256	internal://	OutTimedOutInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	InInterests	116.8	4.77344	146	5.9668
1	4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	OutData	116.8	121.324	146	151.655
1	4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	116.8	0	146	0
1	4	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	4	258	appFace://	InInterests	0	0	0	0
1	4	258	appFace://	OutInterests	116.8	4.77344	146	5.9668
1	4	258	appFace://	InData	116.8	121.324	146	151.655
1	4	258	appFace://	OutData	0	0	0	0
1	4	258	appFace://	InNacks	0	0	0	0
1	4	258	appFace://	OutNacks	0	0	0	0
1	4	258	appFace://	InSatisfiedInterests	0	0	0	0
1	4	258	appFace://	InTimedOutInterests	0	0	0	0
1	4	258	appFace://	OutSatisfiedInterests	116.8	0	146	0
1	4	258	appFace://	OutTimedOutInterests	0	0	0	0
1	4	-1	all	SatisfiedInterests	118.4	0	148	0
1	4	-1	all	TimedOutInterests	0	0	0	0
2	0	1	internal://	InInterests	0	0	0	0
2	0	1	internal://	OutInterests	0	0	0	0
2	0	1	internal://	InData	0	0	0	0
2	0	1	internal://	OutData	0	0	0	0
2	0	1	internal://	InNacks	0	0	0	0
2	0	1	internal://	OutNacks	0	0	0	0
2	0	1	internal://	InSatisfiedInterests	0	0	0	0
2	0	1	internal://	InTimedOutInterests	0	0	0	0
2	0	1	internal://	OutSatisfiedInterests	0.16	0	0	0
2	0	1	internal://	OutTimedOutInterests	0	0	0	0
2	0	2	internal://	InInterests	0	0	0	0
2	0	2	internal://	OutInterests	0	0	0	0
2	0	2	internal://	InData	0	0	0	0
2	0	2	internal://	OutData	0	0	0	0
2	0	2	internal://	InNacks	0	0	0	0
2	0	2	internal://	OutNacks	0	0	0	0
2	0	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	0	2	internal://	InTimedOutInterests	0	0	0	0
2	0	2	internal://	OutSatisfiedInterests	0	0	0	0
2	0	2	internal://	OutTimedOutInterests	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	OutInterests	47.84	1.91687	50	2.00195
2	0	257	netdev://[00:00:00:00:00:01]	InData	46.24	48.0011	50	51.9043
2	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
2	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	46.24	0	50	0
2	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
2	0	258	appFace://	InInterests	47.84	1.91687	50	2.00195
2	0	258	appFace://	OutInterests	0	0	0	0
2	0	258	appFace://	InData	0	0	0	0
2	0	258	appFace://	OutData	46.24	48.0011	50	51.9043
2	0	258	appFace://	InNacks	0	0	0	0
2	0	258	appFace://	OutNacks	0	0	0	0
2	0	258	appFace://	InSatisfiedInterests	46.24	0	50	0
2	0	258	appFace://	InTimedOutInterests	0	0	0	0
2	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	0	258	appFace://	OutTimedOutInterests	0	0	0	0
2	0	-1	all	SatisfiedInterests	46.4	0	50	0
2	0	-1	all	TimedOutInterests	0	0	0	0
2	1	1	internal://	InInterests	0	0	0	0
2	1	1	internal://	OutInterests	0	0	0	0
2	1	1	internal://	InData	0	0	0	0
2	1	1	internal://	OutData	0	0	0	0
2	1	1	internal://	InNacks	0	0	0	0
2	1	1	internal://	OutNacks	0	0	0	0
2	1	1	internal://	InSatisfiedInterests	0	0	0	0
2	1	1	internal://	InTimedOutInterests	0	0	0	0
2	1	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	1	1	internal://	OutTimedOutInterests	0	0	0	0
2	1	2	internal://	InInterests	0	0	0	0
2	1	2	internal://	OutInterests	0	0	0	0
2	1	2	internal://	InData	0	0	0	0
2	1	2	internal://	OutData	0	0	0	0
2	1	2	internal://	InNacks	0	0	0	0
2	1	2	internal://	OutNacks	0	0	0	0
2	1	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	1	2	internal://	InTimedOutInterests	0	0	0	0
2	1	2	internal://	OutSatisfiedInterests	0	0	0	0
2	1	2	internal://	OutTimedOutInterests	0	0	0	0
2	1	256	internal://	InInterests	0	0	0	0
2	1	256	internal://	OutInterests	0	0	0	0
2	1	256	internal://	InData	0	0	0	0
2	1	256	internal://	OutData	0	0	0	0
2	1	256	internal://	InNacks	0	0	0	0
2	1	256	internal://	OutNacks	0	0	0	0
2	1	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	1	256	internal://	InTimedOutInterests	0	0	0	0
2	1	256	internal://	OutSatisfiedInterests	0	0	0	0
2	1	256	internal://	OutTimedOutInterests	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	OutInterests	95.84	3.93844	100	4.10742
2	1	257	netdev://[00:00:00:00:00:03]	InData	63.04	65.5025	65	67.5391
2	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
2	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	63.04	0	65	0
2	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
2	1	258	appFace://	InInterests	95.84	3.93844	100	4.10742
2	1	258	appFace://	OutInterests	0	0	0	0
2	1	258	appFace://	InData	0	0	0	0
2	1	258	appFace://	OutData	63.04	65.5025	65	67.5391
2	1	258	appFace://	InNacks	0	0	0	0
2	1	258	appFace://	OutNacks	0	0	0	0
2	1	258	appFace://	InSatisfiedInterests	63.04	0	65	0
2	1	258	appFace://	InTimedOutInterests	0	0	0	0
2	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	1	258	appFace://	OutTimedOutInterests	0	0	0	0
2	1	-1	all	SatisfiedInterests	63.36	0	65	0
2	1	-1	all	TimedOutInterests	0	0	0	0
2	2	1	internal://	InInterests	0	0	0	0
2	2	1	internal://	OutInterests	0	0	0	0
2	2	1	internal://	InData	0	0	0	0
2	2	1	internal://	OutData	0	0	0	0
2	2	1	internal://	InNacks	0	0	0	0
2	2	1	internal://	OutNacks	0	0	0	0
2	2	1	internal://	InSatisfiedInterests	0	0	0	0
2	2	1	internal://	InTimedOutInterests	0	0	0	0
2	2	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	2	1	internal://	OutTimedOutInterests	0	0	0	0
2	2	2	internal://	InInterests	0	0	0	0
2	2	2	internal://	OutInterests	0	0	0	0
2	2	2	internal://	InData	0	0	0	0
2	2	2	internal://	OutData	0	0	0	0
2	2	2	internal://	InNacks	0	0	0	0
2	2	2	internal://	OutNacks	0	0	0	0
2	2	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	2	2	internal://	InTimedOutInterests	0	0	0	0
2	2	2	internal://	OutSatisfiedInterests	0	0	0	0
2	2	2	internal://	OutTimedOutInterests	0	0	0	0
2	2	256	internal://	InInterests	0	0	0	0
2	2	256	internal://	OutInterests	0	0	0	0
2	2	256	internal://	InData	0	0	0	0
2	2	256	internal://	OutData	0	0	0	0
2	2	256	internal://	InNacks	0	0	0	0
2	2	256	internal://	OutNacks	0	0	0	0
2	2	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	2	256	internal://	InTimedOutInterests	0	0	0	0
2	2	256	internal://	OutSatisfiedInterests	0	0	0	0
2	2	256	internal://	OutTimedOutInterests	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	InInterests	48	1.92328	50	2.00195
2	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	OutData	46.24	48.0011	50	51.9043
2	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	46.24	0	50	0
2	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
2	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	InInterests	95.84	3.93844	100	4.10742
2	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	OutData	63.2	65.6688	65	67.5391
2	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	63.2	0	65	0
2	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
2	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	OutInterests	143.84	5.86172	150	6.10938
2	2	259	netdev://[00:00:00:00:00:07]	InData	109.44	113.67	115	119.443
2	2	259	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
2	2	259	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	109.44	0	115	0
2	2	259	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
2	2	-1	all	SatisfiedInterests	109.76	0	115	0
2	2	-1	all	TimedOutInterests	0	0	0	0
2	3	1	internal://	InInterests	0	0	0	0
2	3	1	internal://	OutInterests	0	0	0	0
2	3	1	internal://	InData	0	0	0	0
2	3	1	internal://	OutData	0	0	0	0
2	3	1	internal://	InNacks	0	0	0	0
2	3	1	internal://	OutNacks	0	0	0	0
2	3	1	internal://	InSatisfiedInterests	0	0	0	0
2	3	1	internal://	InTimedOutInterests	0	0	0	0
2	3	1	internal://	OutSatisfiedInterests	0.32	0	0	0
2	3	1	internal://	OutTimedOutInterests	0	0	0	0
2	3	2	internal://	InInterests	0	0	0	0
2	3	2	internal://	OutInterests	0	0	0	0
2	3	2	internal://	InData	0	0	0	0
2	3	2	internal://	OutData	0	0	0	0
2	3	2	internal://	InNacks	0	0	0	0
2	3	2	internal://	OutNacks	0	0	0	0
2	3	2	internal://	InSatisfiedInterests	0.16	0	0	0
2	3	2	internal://	InTimedOutInterests	0	0	0	0
2	3	2	internal://	OutSatisfiedInterests	0	0	0	0
2	3	2	internal://	OutTimedOutInterests	0	0	0	0
2	3	256	internal://	InInterests	0	0	0	0
2	3	256	internal://	OutInterests	0	0	0	0
2	3	256	internal://	InData	0	0	0	0
2	3	256	internal://	OutData	0	0	0	0
2	3	256	internal://	InNacks	0	0	0	0
2	3	256	internal://	OutNacks	0	0	0	0
2	3	256	internal://	InSatisfiedInterests	0.16	0	0	0
2	3	256	internal://	InTimedOutInterests	0	0	0	0
2	3	256	internal://	OutSatisfiedInterests	0	0	0	0
2	3	256	internal://	OutTimedOutInterests	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	OutInterests	143.52	5.84875	150	6.10938
2	3	257	netdev://[00:00:00:00:00:05]	InData	143.04	148.581	150	155.811
2	3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
2	3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	143.04	0	150	0
2	3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
